Total Nacional;Comunidades y Ciudades Autónomas;General, vivienda nueva y de segunda mano;Índices y tasas;Periodo;Total
Nacional;12 Galicia;Vivienda segunda mano;Índice;2015T2;100,971
Nacional;12 Galicia;Vivienda segunda mano;Índice;2015T1;97,909
Nacional;12 Galicia;Vivienda segunda mano;Índice;2014T4;99,144
Nacional;12 Galicia;Vivienda segunda mano;Índice;2014T3;98,723
Nacional;12 Galicia;Vivienda segunda mano;Índice;2014T2;99,889
Nacional;12 Galicia;Vivienda segunda mano;Índice;2014T1;98,092
Nacional;12 Galicia;Vivienda segunda mano;Índice;2013T4;98,682
Nacional;12 Galicia;Vivienda segunda mano;Índice;2013T3;100,307
Nacional;12 Galicia;Vivienda segunda mano;Índice;2013T2;99,566
Nacional;12 Galicia;Vivienda segunda mano;Índice;2013T1;100,841
Nacional;12 Galicia;Vivienda segunda mano;Índice;2012T4;109,039
Nacional;12 Galicia;Vivienda segunda mano;Índice;2012T3;108,243
Nacional;12 Galicia;Vivienda segunda mano;Índice;2012T2;115,252
Nacional;12 Galicia;Vivienda segunda mano;Índice;2012T1;118,747
Nacional;12 Galicia;Vivienda segunda mano;Índice;2011T4;125,934
Nacional;12 Galicia;Vivienda segunda mano;Índice;2011T3;130,483
Nacional;12 Galicia;Vivienda segunda mano;Índice;2011T2;134,206
Nacional;12 Galicia;Vivienda segunda mano;Índice;2011T1;135,835
Nacional;12 Galicia;Vivienda segunda mano;Índice;2010T4;143,602
Nacional;12 Galicia;Vivienda segunda mano;Índice;2010T3;139,774
Nacional;12 Galicia;Vivienda segunda mano;Índice;2010T2;143,909
Nacional;12 Galicia;Vivienda segunda mano;Índice;2010T1;140,604
Nacional;12 Galicia;Vivienda segunda mano;Índice;2009T4;143,275
Nacional;12 Galicia;Vivienda segunda mano;Índice;2009T3;142,069
Nacional;12 Galicia;Vivienda segunda mano;Índice;2009T2;144,935
Nacional;12 Galicia;Vivienda segunda mano;Índice;2009T1;143,685
Nacional;12 Galicia;Vivienda segunda mano;Índice;2008T4;145,866
Nacional;12 Galicia;Vivienda segunda mano;Índice;2008T3;148,881
Nacional;12 Galicia;Vivienda segunda mano;Índice;2008T2;152,220
Nacional;12 Galicia;Vivienda segunda mano;Índice;2008T1;153,422
Nacional;12 Galicia;Vivienda segunda mano;Índice;2007T4;154,911
Nacional;12 Galicia;Vivienda segunda mano;Índice;2007T3;155,302
Nacional;12 Galicia;Vivienda segunda mano;Índice;2007T2;153,830
Nacional;12 Galicia;Vivienda segunda mano;Índice;2007T1;148,266
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2025T2;219,947
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2025T1;210,738
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2024T4;197,306
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2024T3;196,732
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2024T2;194,044
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2024T1;187,769
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2023T4;180,926
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2023T3;182,663
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2023T2;175,096
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2023T1;170,055
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2022T4;164,810
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2022T3;163,639
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2022T2;162,622
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2022T1;164,036
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2021T4;158,308
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2021T3;153,498
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2021T2;149,290
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2021T1;148,812
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2020T4;148,875
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2020T3;144,433
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2020T2;139,125
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2020T1;146,837
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2019T4;135,334
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2019T3;136,276
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2019T2;135,043
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2019T1;138,270
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2018T4;128,818
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2018T3;128,951
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2018T2;126,865
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2018T1;121,981
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2017T4;120,128
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2017T3;121,365
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2017T2;119,706
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2017T1;115,158
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2016T4;108,611
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2016T3;109,683
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2016T2;111,252
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2016T1;106,516
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2015T4;102,032
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2015T3;100,622
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2015T2;99,203
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2015T1;98,143
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2014T4;95,714
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2014T3;93,223
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2014T2;91,507
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2014T1;93,926
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2013T4;93,383
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2013T3;90,621
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2013T2;86,079
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2013T1;88,987
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2012T4;97,196
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2012T3;97,946
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2012T2;102,578
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2012T1;105,003
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2011T4;107,976
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2011T3;117,247
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2011T2;119,345
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2011T1;123,069
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2010T4;125,094
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2010T3;125,412
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2010T2;124,039
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2010T1;120,073
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2009T4;119,772
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2009T3;121,099
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2009T2;122,818
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2009T1;124,240
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2008T4;134,171
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2008T3;140,485
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2008T2;139,228
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2008T1;137,194
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2007T4;136,586
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2007T3;140,333
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2007T2;137,926
Nacional;13 Madrid, Comunidad de;Vivienda nueva;Índice;2007T1;134,409
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2025T2;192,326
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2025T1;183,147
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2024T4;177,672
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2024T3;174,011
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2024T2;169,653
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2024T1;164,040
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2023T4;160,651
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2023T3;162,422
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2023T2;159,591
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2023T1;156,546
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2022T4;155,783
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2022T3;159,059
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2022T2;154,725
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2022T1;151,963
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2021T4;148,062
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2021T3;147,354
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2021T2;144,902
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2021T1;142,555
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2020T4;140,735
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2020T3;144,303
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2020T2;143,730
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2020T1;142,970
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2019T4;141,340
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2019T3;144,039
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2019T2;141,796
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2019T1;140,681
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2018T4;137,875
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2018T3;137,981
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2018T2;133,216
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2018T1;129,098
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2017T4;125,310
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2017T3;123,449
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2017T2;120,125
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2017T1;116,348
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2016T4;111,732
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2016T3;109,619
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2016T2;107,835
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2016T1;104,772
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2015T4;102,084
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2015T3;101,854
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2015T2;100,745
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2015T1;95,317
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2014T4;95,022
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2014T3;95,495
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2014T2;95,152
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2014T1;93,488
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2013T4;92,269
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2013T3;93,283
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2013T2;94,234
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2013T1;92,951
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2012T4;99,568
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2012T3;102,043
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2012T2;107,677
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2012T1;112,883
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2011T4;116,476
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2011T3;125,234
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2011T2;129,691
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2011T1;131,195
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2010T4;140,055
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2010T3;139,394
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2010T2;142,822
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2010T1;140,386
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2009T4;140,506
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2009T3;140,845
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2009T2;140,319
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2009T1;142,337
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2008T4;144,646
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2008T3;153,896
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2008T2;160,801
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2008T1;162,479
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2007T4;166,070
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2007T3;175,356
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2007T2;176,444
Nacional;13 Madrid, Comunidad de;Vivienda segunda mano;Índice;2007T1;173,178
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2025T2;196,314
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2025T1;191,756
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2024T4;185,959
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2024T3;176,335
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2024T2;175,354
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2024T1;172,668
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2023T4;165,316
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2023T3;163,918
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2023T2;162,880
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2023T1;158,580
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2022T4;157,926
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2022T3;153,549
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2022T2;154,729
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2022T1;149,674
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2021T4;147,422
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2021T3;146,555
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2021T2;141,186
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2021T1;136,227
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2020T4;137,400
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2020T3;138,890
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2020T2;132,253
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2020T1;127,081
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2019T4;127,612
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2019T3;126,011
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2019T2;125,967
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2019T1;121,474
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2018T4;116,677
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2018T3;118,974
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2018T2;113,399
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2018T1;111,502
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2017T4;108,465
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2017T3;110,661
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2017T2;108,716
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2017T1;107,184
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2016T4;105,402
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2016T3;107,130
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2016T2;109,076
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2016T1;102,969
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2015T4;101,242
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2015T3;100,915
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2015T2;100,098
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2015T1;97,746
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2014T4;96,767
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2014T3;97,673
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2014T2;96,491
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2014T1;95,374
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2013T4;94,475
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2013T3;98,186
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2013T2;97,161
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2013T1;102,928
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2012T4;113,791
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2012T3;117,988
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2012T2;119,058
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2012T1;121,391
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2011T4;127,117
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2011T3;130,504
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2011T2;132,865
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2011T1;133,625
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2010T4;133,899
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2010T3;137,129
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2010T2;138,792
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2010T1;135,725
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2009T4;138,362
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2009T3;138,658
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2009T2;138,080
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2009T1;137,760
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2008T4;138,187
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2008T3;138,260
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2008T2;135,771
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2008T1;135,057
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2007T4;134,510
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2007T3;130,257
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2007T2;126,329
Nacional;14 Murcia, Región de;Vivienda nueva;Índice;2007T1;122,384
Nacional;14 Murcia, Región de;Vivienda segunda mano;Índice;2025T2;158,133
Nacional;14 Murcia, Región de;Vivienda segunda mano;Índice;2025T1;150,149
Nacional;14 Murcia, Región de;Vivienda segunda mano;Índice;2024T4;145,469
Nacional;14 Murcia, Región de;Vivienda segunda mano;Índice;2024T3;141,987
Nacional;14 Murcia, Región de;Vivienda segunda mano;Índice;2024T2;137,577
Nacional;14 Murcia, Región de;Vivienda segunda mano;Índice;2024T1;132,189
Nacional;14 Murcia, Región de;Vivienda segunda mano;Índice;2023T4;130,424
Nacional;14 Murcia, Región de;Vivienda segunda mano;Índice;2023T3;129,994
Nacional;14 Murcia, Región de;Vivienda segunda mano;Índice;2023T2;128,024
Nacional;14 Murcia, Región de;Vivienda segunda mano;Índice;2023T1;125,563
Nacional;14 Murcia, Región de;Vivienda segunda mano;Índice;2022T4;125,728
Nacional;14 Murcia, Región de;Vivienda segunda mano;Índice;2022T3;127,855
Nacional;14 Murcia, Región de;Vivienda segunda mano;Índice;2022T2;126,896
Nacional;14 Murcia, Región de;Vivienda segunda mano;Índice;2022T1;124,154
Nacional;14 Murcia, Región de;Vivienda segunda mano;Índice;2021T4;120,332
Nacional;14 Murcia, Región de;Vivienda segunda mano;Índice;2021T3;119,062
Nacional;14 Murcia, Región de;Vivienda segunda mano;Índice;2021T2;116,090
Nacional;14 Murcia, Región de;Vivienda segunda mano;Índice;2021T1;113,455
Nacional;14 Murcia, Región de;Vivienda segunda mano;Índice;2020T4;112,959
Nacional;14 Murcia, Región de;Vivienda segunda mano;Índice;2020T3;111,904
Nacional;14 Murcia, Región de;Vivienda segunda mano;Índice;2020T2;111,587
Nacional;14 Murcia, Región de;Vivienda segunda mano;Índice;2020T1;110,182
Nacional;14 Murcia, Región de;Vivienda segunda mano;Índice;2019T4;110,303
